Pouso_Redondo,-27.2578,-49.9339
Cândido_de_Abreu,-24.5833,-51.3333
Nova_Timboteua,-1.2000,-47.4000
Água_Clara,-20.4478,-52.8778
Boa_Nova,-14.3628,-40.2078
Boa_Esperança_do_Sul,-21.9925,-48.3908
Tijucas_do_Sul,-25.9333,-49.1833
Santa_Branca,-23.3967,-45.8839
Barra_do_Mendes,-11.8100,-42.0589
Paulino_Neves,-2.7167,-42.5500
Elesbão_Veloso,-6.2167,-42.1333
Poço_das_Trincheiras,-9.3128,-37.2858
Manoel_Vitorino,-14.1450,-40.2428
Pé_de_Serra,-11.8339,-39.6128
Santa_Maria_do_Suaçuí,-18.2000,-42.4167
Dom_Feliciano,-30.7000,-52.1167
Frei_Miguelinho,-7.9500,-35.9500
Santo_Antônio_dos_Lopes,-4.8689,-44.3600
Marechal_Floriano,-20.4128,-40.6828
Entre_Rios_de_Minas,-20.6708,-44.0658
Campos_Altos,-19.6958,-46.1708
Capitão_Enéas,-16.3178,-43.7092
Rio_Piracicaba,-19.9289,-43.1739
Pedro_Velho,-6.4389,-35.2208
Patrocínio_Paulista,-20.6394,-47.2817
Maria_da_Fé,-22.3078,-45.3750
Campina_da_Lagoa,-24.5500,-52.7167
Astolfo_Dutra,-21.3167,-42.8667
Alfredo_Chaves,-20.6350,-40.7500
Primeira_Cruz,-2.5000,-43.4333
Poço_Branco,-5.6228,-35.6628
Engenheiro_Beltrão,-23.7972,-52.2692
Brejo_do_Cruz,-6.3489,-37.4978
Frei_Paulo,-10.5489,-37.5339
Santo_Augusto,-27.8500,-53.7833
Cabo_Verde,14.9167,-23.5167
Joaquim_Pires,-3.5167,-42.2000
Carmo_de_Minas,-22.1219,-45.1289
São_João_do_Triunfo,-25.6667,-50.3333
São_José_do_Cedro,-26.5000,-53.5000
Alto_Paraná,-25.4167,-54.6333
Alto_Longá,-5.2500,-42.2000
Caldeirão_Grande,-11.0200,-40.3028
São_Pedro_do_Piauí,-5.9333,-42.7167
Monte_Alegre_de_Sergipe,-10.0269,-37.5619
Virgem_da_Lapa,-16.8167,-42.3500
Rio_de_Contas,-13.5789,-41.8108
